"","hotel_name","score","presaleprice","price","test.V2","test.V3"
"47","Bellagio Hotel And CasinoThe Strip","8.5535","624","228","Las_Vegas_Tuesday_20170725","2"
"48","Planet Hollywood Resort And CasinoThe Strip","7.41384","NA","89","Las_Vegas_Tuesday_20170725","2"
"49","Encore At Wynn Las VegasThe Strip","8.9305","599","279","Las_Vegas_Tuesday_20170725","2"
"50","The Palazzo Resort Hotel CasinoThe Strip","9.11766","749","279","Las_Vegas_Tuesday_20170725","2"
"51","Mandalay Bay Resort And CasinoThe Strip","8.21103","429","299","Las_Vegas_Tuesday_20170725","2"
"52","The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip","8.6826","764","399","Las_Vegas_Tuesday_20170725","2"
"53","Aria Resort And CasinoThe Strip","8.61062","538","238","Las_Vegas_Tuesday_20170725","2"
"54","Flamingo Las VegasThe Strip","6.32224","NA","44","Las_Vegas_Tuesday_20170725","2"
"55","Harrahs Las VegasThe Strip","7.01241","NA","44","Las_Vegas_Tuesday_20170725","2"
"56","Monte Carlo Resort And CasinoThe Strip","7.02022","NA","99","Las_Vegas_Tuesday_20170725","2"
"57","Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelGood:  verified guest reviews Savings CalculationClosewas from$Choose","7.11138","NA","54","Las_Vegas_Tuesday_20170725","2"
"58","Wynn Las VegasThe Strip","9.0781","659","249","Las_Vegas_Tuesday_20170725","2"
"59","South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree Parking|Hotel AmenitiesFree ParkingAirport ShuttleBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationClosewas from$Choose","8.11902","NA","79","Las_Vegas_Tuesday_20170725","2"
"60","Golden Nugget Hotel & Casino Las VegasDowntown Las Vegas","7.81986","253","119","Las_Vegas_Tuesday_20170725","2"
"61","Trump International Hotel, Las VegasThe Strip","8.54367","303","159","Las_Vegas_Tuesday_20170725","2"
"62","The MirageThe Strip","8.1968","459","158","Las_Vegas_Tuesday_20170725","2"
"63","Plaza Hotel & CasinoDowntown Las Vegas","6.5291","NA","32","Las_Vegas_Tuesday_20170725","2"
"64","Mgm Grand Hotel CasinoThe Strip","7.61498","398","219","Las_Vegas_Tuesday_20170725","2"
"65","Vdara Hotel & SpaThe Strip","8.61457","553","188","Las_Vegas_Tuesday_20170725","2"
"66","Downtown Grand, an Ascend HotelDowntown Las Vegas","8.21017","NA","59","Las_Vegas_Tuesday_20170725","2"
"67","Alexis Park All Suite ResortEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelPleasant:  verified guest reviewsLimited time offer Super Hot Deal SAVE%Savings CalculationCloseOnly  room leftwas $from$Choose","6.8573","69","48","Las_Vegas_Tuesday_20170725","2"
"68","Excalibur Hotel And CasinoThe Strip","7.13128","264","127","Las_Vegas_Tuesday_20170725","2"
"69","New York New York Hotel And CasinoThe Strip","7.71193","352","204","Las_Vegas_Tuesday_20170725","2"
"70","Circus Circus Hotel, Casino & Theme ParkThe Strip","6.32879","29","24","Las_Vegas_Tuesday_20170725","2"
"71","The D Las Vegas Hotel CasinoDowntown Las Vegas","6.9670","154","54","Las_Vegas_Tuesday_20170725","2"
"72","Oasis At The Gold Spike HotelDowntown Las Vegas","32. Oasis At The Gold Spike HotelDowntown Las Vegas - Fremont Street Area MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available5 Travelers are considering this hotel 5.794","49","39","Las_Vegas_Tuesday_20170725","2"
"73","Thunderbird Boutique HotelThe Strip","33. Thunderbird Boutique HotelThe Strip - Northeast MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingSwimming PoolOutdoor Swimming PoolFree Cancellation Available7 Travelers are considering this hotel 5.026","NA","59","Las_Vegas_Tuesday_20170725","2"
"74","The Orleans Hotel And CasinoLas Vegas South MapHotel AmenitiesHandicapped Rooms/FacilitiesRestaurantFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviewsOn Sale Now","8.0666","274","85","Las_Vegas_Tuesday_20170725","2"
"75","Red Roof Inn Las VegasEast of The Strip MapFree Parking, Free Breakfast, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree BreakfastBusiness CenterFree Internet In Public AreasHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.6293","129","79","Las_Vegas_Tuesday_20170725","2"
"76","Rio Suite Hotel CasinoWest of The Strip MapFree Parking|Hotel AmenitiesFree ParkingBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelGood:  verified guest reviews Savings CalculationCloseOnly  rooms leftwas from$Choose","7.11764","NA","109","Las_Vegas_Tuesday_20170725","2"
"77","Stratosphere TowerThe Strip","6.52970","69","55","Las_Vegas_Tuesday_20170725","2"
"78","Four Seasons Hotel Las VegasThe Strip","9.168","NA","709","Las_Vegas_Tuesday_20170725","2"
"79","Red Rock Casino Resort SpaSummerlin MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelExcellent:  verified guest reviewsOn Sale Now","8.5465","483","320","Las_Vegas_Tuesday_20170725","2"
"80","Fremont Hotel And CasinoDowntown Las Vegas","7.0161","80","46","Las_Vegas_Tuesday_20170725","2"
"81","Four Queens Hotel And CasinoDowntown Las Vegas","7.0707","92","69","Las_Vegas_Tuesday_20170801","3"
"82","The Venetian Resort Hotel CasinoThe Strip","8.92006","NA","189","Las_Vegas_Tuesday_20170801","3"
"83","Paris Las VegasThe Strip","7.71177","NA","84","Las_Vegas_Tuesday_20170801","3"
"84","Mandalay Bay Resort And CasinoThe Strip","8.21103","NA","85","Las_Vegas_Tuesday_20170801","3"
"85","The Linq Hotel And CasinoThe Strip","7.1669","NA","54","Las_Vegas_Tuesday_20170801","3"
"86","Caesars Palace Las VegasThe Strip","7.6897","NA","119","Las_Vegas_Tuesday_20170801","3"
"87","Luxor Hotel And CasinoThe Strip","7.03412","NA","38","Las_Vegas_Tuesday_20170801","3"
"88","Ballys Las VegasThe Strip","7.51533","NA","49","Las_Vegas_Tuesday_20170801","3"
"89","Bellagio Hotel And CasinoThe Strip","8.5535","594","188","Las_Vegas_Tuesday_20170801","3"
"90","Planet Hollywood Resort And CasinoThe Strip","7.41384","NA","64","Las_Vegas_Tuesday_20170801","3"
"91","Encore At Wynn Las VegasThe Strip","8.9305","599","239","Las_Vegas_Tuesday_20170801","3"
"92","Treasure Island Hotel & CasinoThe Strip","7.82596","133","90","Las_Vegas_Tuesday_20170801","3"
"93","The Palazzo Resort Hotel CasinoThe Strip","9.11766","NA","179","Las_Vegas_Tuesday_20170801","3"
"94","The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip","8.6826","764","229","Las_Vegas_Tuesday_20170801","3"
"95","New York New York Hotel And CasinoThe Strip","7.71193","NA","58","Las_Vegas_Tuesday_20170801","3"
"96","Excalibur Hotel And CasinoThe Strip","7.13128","NA","29","Las_Vegas_Tuesday_20170801","3"
"97","Aria Resort And CasinoThe Strip","8.61062","NA","126","Las_Vegas_Tuesday_20170801","3"
"98","Monte Carlo Resort And CasinoThe Strip","7.02022","NA","54","Las_Vegas_Tuesday_20170801","3"
"99","Flamingo Las VegasThe Strip","6.32224","NA","49","Las_Vegas_Tuesday_20170801","3"
"100","Harrahs Las VegasThe Strip","7.01241","NA","43","Las_Vegas_Tuesday_20170801","3"
"101","Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.11138","379","129","Las_Vegas_Tuesday_20170801","3"
"102","Wynn Las VegasThe Strip","9.0781","659","279","Las_Vegas_Tuesday_20170801","3"
"103","South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree Parking|Hotel AmenitiesFree ParkingAirport ShuttleBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationClosewas from$Choose","8.11902","NA","69","Las_Vegas_Tuesday_20170801","3"
"104","Golden Nugget Hotel & Casino Las VegasDowntown Las Vegas","7.81986","253","119","Las_Vegas_Tuesday_20170801","3"
"105","Trump International Hotel, Las VegasThe Strip","8.54367","NA","231","Las_Vegas_Tuesday_20170801","3"
"106","The MirageThe Strip","8.1968","NA","74","Las_Vegas_Tuesday_20170801","3"
"107","Mgm Grand Hotel CasinoThe Strip","7.61498","NA","64","Las_Vegas_Tuesday_20170801","3"
"108","Plaza Hotel & CasinoDowntown Las Vegas","6.5291","222","79","Las_Vegas_Tuesday_20170801","3"
"109","Vdara Hotel & SpaThe Strip","8.61457","NA","119","Las_Vegas_Tuesday_20170801","3"
"110","Alexis Park All Suite ResortEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelPleasant:  verified guest reviewsLimited time offer Super Hot Deal SAVE%Savings CalculationClosewas $from$Choose","6.8573","69","48","Las_Vegas_Tuesday_20170801","3"
"111","Downtown Grand, an Ascend HotelDowntown Las Vegas","8.21017","NA","84","Las_Vegas_Tuesday_20170801","3"
"112","Circus Circus Hotel, Casino & Theme ParkThe Strip","6.32879","NA","21","Las_Vegas_Tuesday_20170801","3"
"113","Oasis At The Gold Spike HotelDowntown Las Vegas","33. Oasis At The Gold Spike HotelDowntown Las Vegas - Fremont Street Area MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available5 Travelers are considering this hotel 5.794","39","31","Las_Vegas_Tuesday_20170801","3"
"114","The D Las Vegas Hotel CasinoDowntown Las Vegas","6.9670","154","74","Las_Vegas_Tuesday_20170801","3"
"115","Thunderbird Boutique HotelThe Strip","35. Thunderbird Boutique HotelThe Strip - Northeast MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingSwimming PoolOutdoor Swimming PoolFree Cancellation Available3 Travelers are considering this hotel 5.026","NA","59","Las_Vegas_Tuesday_20170801","3"
"116","The Orleans Hotel And CasinoLas Vegas South MapHotel AmenitiesHandicapped Rooms/FacilitiesRestaurantFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationCloseOnly  rooms leftwas from$Choose","8.0666","NA","45","Las_Vegas_Tuesday_20170801","3"
"117","Red Roof Inn Las VegasEast of The Strip MapFree Parking, Free Breakfast, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree BreakfastBusiness CenterFree Internet In Public AreasHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.6293","129","63","Las_Vegas_Tuesday_20170801","3"
"118","Rio Suite Hotel CasinoWest of The Strip MapFree Parking|Hotel AmenitiesFree ParkingBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelGood:  verified guest reviewsMEMBER DEALSign InSavings CalculationCloseOnly  room left You could pay lesswas from$Choose","7.11764","NA","44","Las_Vegas_Tuesday_20170801","3"
"119","Stratosphere TowerThe Strip","6.52970","39","31","Las_Vegas_Tuesday_20170801","3"
"120","Four Seasons Hotel Las VegasThe Strip","9.168","NA","199","Las_Vegas_Tuesday_20170801","3"
"121","Four Queens Hotel And CasinoDowntown Las Vegas","7.0707","132","39","Las_Vegas_Tuesday_20170808","4"
"122","The Venetian Resort Hotel CasinoThe Strip","8.92006","599","189","Las_Vegas_Tuesday_20170808","4"
"123","Paris Las VegasThe Strip","7.71177","NA","109","Las_Vegas_Tuesday_20170808","4"
"124","Mandalay Bay Resort And CasinoThe Strip","8.21103","NA","97","Las_Vegas_Tuesday_20170808","4"
"125","The Linq Hotel And CasinoThe Strip","7.1669","NA","49","Las_Vegas_Tuesday_20170808","4"
"126","Caesars Palace Las VegasThe Strip","7.6897","558","167","Las_Vegas_Tuesday_20170808","4"
"127","Luxor Hotel And CasinoThe Strip","7.03412","NA","50","Las_Vegas_Tuesday_20170808","4"
"128","Ballys Las VegasThe Strip","7.51533","NA","47","Las_Vegas_Tuesday_20170808","4"
"129","Bellagio Hotel And CasinoThe Strip","8.5535","538","179","Las_Vegas_Tuesday_20170808","4"
"130","Planet Hollywood Resort And CasinoThe Strip","7.41384","NA","84","Las_Vegas_Tuesday_20170808","4"
"131","Encore At Wynn Las VegasThe Strip","8.9305","492","219","Las_Vegas_Tuesday_20170808","4"
"132","Treasure Island Hotel & CasinoThe Strip","7.82596","NA","69","Las_Vegas_Tuesday_20170808","4"
"133","Golden Nugget Hotel & Casino Las VegasDowntown Las Vegas","7.81986","253","89","Las_Vegas_Tuesday_20170808","4"
"134","The Palazzo Resort Hotel CasinoThe Strip","9.11766","599","189","Las_Vegas_Tuesday_20170808","4"
"135","The Cosmopolitan of Las Vegas, Autograph CollectionThe Strip","8.6826","723","239","Las_Vegas_Tuesday_20170808","4"
"136","New York New York Hotel And CasinoThe Strip","7.71193","NA","68","Las_Vegas_Tuesday_20170808","4"
"137","Excalibur Hotel And CasinoThe Strip","7.13128","NA","28","Las_Vegas_Tuesday_20170808","4"
"138","Aria Resort And CasinoThe Strip","8.61062","538","169","Las_Vegas_Tuesday_20170808","4"
"139","Vdara Hotel & SpaThe Strip","8.61457","NA","108","Las_Vegas_Tuesday_20170808","4"
"140","Monte Carlo Resort And CasinoThe Strip","7.02022","NA","44","Las_Vegas_Tuesday_20170808","4"
"141","Flamingo Las VegasThe Strip","6.32224","NA","54","Las_Vegas_Tuesday_20170808","4"
"142","Harrahs Las VegasThe Strip","7.01241","NA","37","Las_Vegas_Tuesday_20170808","4"
"143","Hard Rock Hotel And CasinoEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingBusiness CenterCasinoFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelGood:  verified guest reviews Savings CalculationClosewas from$Choose","7.11138","NA","69","Las_Vegas_Tuesday_20170808","4"
"144","Wynn Las VegasThe Strip","9.0781","659","259","Las_Vegas_Tuesday_20170808","4"
"145","South Point Hotel Casino SpaMcCarran International Airport (LAS) MapFree Parking|Hotel AmenitiesFree ParkingAirport ShuttleBusiness CenterCasinoFitness CenterHandicapped Rooms/FacilitiesNon SmokingRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationClosewas from$Choose","8.11902","NA","69","Las_Vegas_Tuesday_20170808","4"
"146","Trump International Hotel, Las VegasThe Strip","8.54367","249","119","Las_Vegas_Tuesday_20170808","4"
"147","The MirageThe Strip","8.1968","NA","85","Las_Vegas_Tuesday_20170808","4"
"148","Plaza Hotel & CasinoDowntown Las Vegas","6.5291","NA","31","Las_Vegas_Tuesday_20170808","4"
"149","Mgm Grand Hotel CasinoThe Strip","7.61498","NA","85","Las_Vegas_Tuesday_20170808","4"
"150","Downtown Grand, an Ascend HotelDowntown Las Vegas","8.21017","NA","37","Las_Vegas_Tuesday_20170808","4"
"151","Alexis Park All Suite ResortEast of The Strip MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingAirport ShuttleBusiness CenterFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSpaSwimming PoolOutdoor Swimming PoolFree Cancellation Available+ moreCloseSpecial OffersAvailable on certain rates: Travelers are considering this hotelPleasant:  verified guest reviewsLimited time offer Super Hot Deal SAVE%Savings CalculationCloseOnly  rooms leftwas $from$Choose","6.8573","75","52","Las_Vegas_Tuesday_20170808","4"
"152","Circus Circus Hotel, Casino & Theme ParkThe Strip","6.32879","28","24","Las_Vegas_Tuesday_20170808","4"
"153","The D Las Vegas Hotel CasinoDowntown Las Vegas","6.9670","NA","34","Las_Vegas_Tuesday_20170808","4"
"154","Oasis At The Gold Spike HotelDowntown Las Vegas","34. Oasis At The Gold Spike HotelDowntown Las Vegas - Fremont Street Area MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableFitness CenterHandicapped Rooms/FacilitiesNon SmokingPets AllowedRestaurantSwimming PoolOutdoor Swimming PoolFree Cancellation Available5 Travelers are considering this hotel 5.794","29","23","Las_Vegas_Tuesday_20170808","4"
"155","Thunderbird Boutique HotelThe Strip","35. Thunderbird Boutique HotelThe Strip - Northeast MapFree Internet, Free Parking|Hotel AmenitiesFree InternetFree ParkingFree Internet AvailableHandicapped Rooms/FacilitiesNon SmokingSwimming PoolOutdoor Swimming PoolFree Cancellation Available3 Travelers are considering this hotel 5.026","NA","59","Las_Vegas_Tuesday_20170808","4"
"156","The Orleans Hotel And CasinoLas Vegas South MapHotel AmenitiesHandicapped Rooms/FacilitiesRestaurantFree Cancellation Available Travelers are considering this hotelVery Good:  verified guest reviews Savings CalculationCloseOnly  rooms leftwas from$Choose","8.0666","NA","45","Las_Vegas_Tuesday_20170808","4"
"157","Red Roof Inn Las VegasEast of The Strip MapFree Parking, Free Breakfast, Free Internet|Hotel AmenitiesFree InternetFree ParkingFree BreakfastBusiness CenterFree Internet In Public AreasHandicapped Rooms/FacilitiesNon SmokingPets AllowedSwimming PoolOutdoor Swimming PoolFree Cancellation Available Travelers are considering this hotelGood:  verified guest reviewsOn Sale Now","7.6293","119","63","Las_Vegas_Tuesday_20170808","4"
